idsismo,idcountry,mag,place,time,tsunami,lng,lat,depth,danger
15612,1,3.1,"55 km S of Whites City, New Mexico",2022-04-08 21:01:14,0,-104.4199904,31.68058579,6.131567383,1
15613,1,3.93,"117km SW of Maneadero, B.C., MX",2022-04-09 15:36:51,0,-117.3523333,30.9015,5.96,1
15614,1,3.0,"15 km E of Wright, Wyoming",2022-04-09 22:26:40,0,-105.2999,43.732,0.0,1
15615,1,3.5,"54 km S of Whites City, New Mexico",2022-04-10 02:43:44,0,-104.4200031,31.68196449,6.080151367,1
15616,1,3.09,"80km ESE of Maneadero, B.C., MX",2022-04-10 06:58:16,0,-115.7515,31.5356667,14.39,1
15617,1,3.0,"52 km NW of Toyah, Texas",2022-04-11 18:32:00,0,-104.2075331,31.63127098,5.46315918,1
15618,1,3.1,"11 km NE of Lame Deer, Montana",2022-04-11 22:04:29,0,-106.5474,45.6793,0.0,1
15619,1,3.24,"13km WNW of Calipatria, CA",2022-04-11 23:40:20,0,-115.6436667,33.1728333,7.73,1
15620,1,3.1,"10 km E of Wright, Wyoming",2022-04-13 21:02:16,0,-105.3598,43.7583,0.0,1
15621,1,3.3,"37 km N of Dyer, Nevada",2022-04-14 17:26:19,0,-118.0462,38.0016,5.9,1
15622,1,4.53,"20km W of El Sauzal, B.C., MX",2022-04-15 04:30:55,0,-116.8925,31.9305,14.51,1
15623,1,3.0,"4 km SSE of Sleepy Hollow, Wyoming",2022-04-15 17:34:33,0,-105.3978,44.2008,0.0,1
15624,1,3.0,"10 km ESE of Wright, Wyoming",2022-04-16 20:09:59,0,-105.3608,43.7272,0.0,1
15625,1,3.1,"18 km SW of Falls City, Texas",2022-04-17 00:45:50,0,-98.13246783,28.85284424,2.861206055,1
15626,1,3.0,"56 km S of Whites City, New Mexico",2022-04-17 04:34:17,0,-104.4599962,31.66997223,7.699755859,1
15627,1,3.77,"60km E of Maneadero, B.C., MX",2022-04-17 05:38:25,0,-115.9406667,31.6538333,16.73,1
15628,1,3.0,"32 km SE of Wright, Wyoming",2022-04-17 19:07:27,0,-105.2417,43.5216,0.0,1
15629,1,3.3,"20 km NE of Wright, Wyoming",2022-04-18 18:04:53,0,-105.2963,43.8722,0.0,1
15630,1,3.31,"9km NW of Delta, B.C., MX",2022-04-18 22:35:34,0,-115.2528333,32.415,18.5,1
15631,1,3.15,"3km ESE of Cloverdale, CA",2022-04-19 05:00:09,0,-122.9833333,38.7966667,1.3,1
15632,1,3.61,"8km S of Brawley, CA",2022-04-19 20:22:41,0,-115.5165,32.9095,11.77,1
15633,1,3.72,"8km SSE of Brawley, CA",2022-04-19 20:30:08,0,-115.5138333,32.9105,11.46,1
15634,1,3.1,"17 km E of Wright, Wyoming",2022-04-19 21:29:06,0,-105.2714,43.7581,0.0,1
15635,1,3.29,"7km S of Brawley, CA",2022-04-20 03:56:46,0,-115.5171667,32.915,7.69,1
15636,1,3.41,"7km SSE of Brawley, CA",2022-04-20 05:19:44,0,-115.5111667,32.918,11.48,1
15637,1,3.2,"35 km SE of Malaga, New Mexico",2022-04-20 18:19:22,0,-103.8106099,31.99458088,6.671435547,1
15638,1,3.1,"17 km ENE of Wright, Wyoming",2022-04-20 19:01:55,0,-105.307,43.8395,0.0,1
15639,1,3.25,"7km SSE of Brawley, CA",2022-04-20 23:52:47,0,-115.515,32.9191667,7.92,1
15640,1,3.62,"7km NE of Imperial, CA",2022-04-21 18:58:50,0,-115.5135,32.8948333,9.45,1
15641,1,3.22,"12km S of Tres Pinos, CA",2022-04-22 05:02:34,0,-121.3041667,36.6781667,4.37,1
15642,1,3.0,"51 km NW of Toyah, Texas",2022-04-22 10:00:28,0,-104.1994339,31.62717501,6.697143555000001,1
15643,1,3.2,"15 km ENE of Wright, Wyoming",2022-04-22 19:59:07,0,-105.3088,43.8045,0.0,1
15644,1,3.1,"57 km S of Whites City, New Mexico",2022-04-23 12:55:56,0,-104.3048699,31.65809185,7.391259766,1
15645,1,4.0,"37 km WSW of Mentone, Texas",2022-04-27 18:54:12,0,-103.9771627,31.61429685,9.319360352,1
15646,1,3.6,"37 km NNW of Toyah, Texas",2022-04-27 20:41:25,0,-103.9763404,31.61085255,8.728076172,1
15647,1,3.4,"56 km S of Whites City, New Mexico",2022-04-28 01:44:07,0,-104.4112763,31.66961329,6.131567383,1
15648,1,3.6,"37 km NNW of Toyah, Texas",2022-04-28 04:10:58,0,-103.9814519,31.61106576,8.805200195,1
15649,1,3.0,"37 km WSW of Mentone, Texas",2022-04-28 04:21:58,0,-103.9846963,31.61473187,9.267944336,1
15650,1,3.3,"23 km NNE of Hawthorne, Nevada",2022-04-28 15:00:01,0,-118.4791,38.7001,8.6,1
15651,1,4.0,"36 km WSW of Mentone, Texas",2022-04-28 17:08:58,0,-103.9707092,31.61477713,8.805200195,1
15652,1,3.32,"6km NW of The Geysers, CA",2022-04-30 18:17:56,0,-122.8031667,38.8195,3.74,1
15653,1,3.34,"5km WNW of The Geysers, CA",2022-05-01 03:17:37,0,-122.8116667,38.7988333,3.08,1
15654,1,3.56,"2 km E of Mount Vernon, Washington",2022-05-01 11:15:56,0,-122.3055,48.4235,13.54,1
15655,1,3.5,"45 km NW of Toyah, Texas",2022-05-01 12:24:54,0,-104.1164971,31.61423098,8.496704102000002,1
15656,1,3.1,"23 km S of Antelope Valley-Crestview, Wyoming",2022-05-02 20:09:22,0,-105.4827,44.0153,0.0,1
15657,1,3.45,"14km NW of Coso Junction, CA",2022-05-02 21:56:48,0,-118.0658333,36.132,2.48,1
15658,1,3.2,"37 km NNW of Toyah, Texas",2022-05-04 12:18:43,0,-104.0088119,31.59534738,9.010864258,1
15659,1,3.2,"36 km NNW of Toyah, Texas",2022-05-04 18:48:16,0,-103.977134,31.60786264,9.370776367,1
15660,1,3.5,"36 km WSW of Mentone, Texas",2022-05-04 18:48:28,0,-103.969881,31.60995404,9.036572266,1
15661,1,3.0,"55 km S of Whites City, New Mexico",2022-05-05 02:42:27,0,-104.4129416,31.67511743,6.902807617,1
15662,1,3.25,"16km WNW of Bayview, CA",2022-05-06 20:17:27,0,-124.3613333,40.8213333,23.02,1
15663,1,3.0,"22 km N of Gillette, Wyoming",2022-05-07 16:42:58,0,-105.4885,44.4969,0.0,1
15664,1,3.4,"14 km ENE of Wright, Wyoming",2022-05-07 17:03:52,0,-105.3389,43.818,0.0,1
15665,1,3.25,"5 km ESE of Elgin, South Carolina",2022-05-09 05:32:47,0,-80.731,34.1588333,3.95,1
15666,1,3.1,"13 km ESE of Wright, Wyoming",2022-05-09 20:02:45,0,-105.3402,43.7023,0.0,1
15667,1,3.54,"24km E of Julian, CA",2022-05-09 21:35:33,0,-116.3538333,33.0391667,11.34,1
15668,1,3.15,"21km NE of Independence, CA",2022-05-09 23:21:37,0,-118.0076667,36.918,1.49,1
15669,1,3.53,"27km S of Trona, CA",2022-05-10 06:53:51,0,-117.3896667,35.5251667,9.05,1
15670,1,3.1,"18 km ENE of Wright, Wyoming",2022-05-10 20:02:00,0,-105.2694,43.7987,0.0,1
15671,1,4.22,"36 km S of Silver Gate, Montana",2022-05-11 13:32:02,0,-109.9963333,44.681,13.95,1
15672,1,3.1,"36 km WSW of Mentone, Texas",2022-05-11 16:10:28,0,-103.9628898,31.61043564,7.031347656,1
15673,1,3.4,"15 km E of Wright, Wyoming",2022-05-11 20:02:53,0,-105.3019,43.759,0.0,1
15674,1,3.0,"50 km SSE of Whites City, New Mexico",2022-05-12 17:16:25,0,-104.1830494,31.7518049,7.365551758,1
15675,1,3.2,"55 km S of Whites City, New Mexico",2022-05-12 20:50:44,0,-104.4051091,31.67218158,6.362939453,1
15676,1,3.0,"58 km S of Whites City, New Mexico",2022-05-13 13:02:51,0,-104.384451,31.64933546,7.391259766,1
15677,1,3.48,"2km SSE of Palomar Observatory, CA",2022-05-13 13:32:36,0,-116.8575,33.342,7.37,1
15678,1,3.2,"9 km NNE of Colstrip, Montana",2022-05-13 14:49:33,0,-106.5758,45.9615,0.0,1
15679,1,3.16,"10km NE of Ridgecrest, CA",2022-05-13 19:45:18,0,-117.6093333,35.6956667,7.96,1
15680,1,3.2,"37 km NNW of Toyah, Texas",2022-05-14 09:28:04,0,-103.9948791,31.6064253,7.725463867,1
15681,1,3.0,"40km W of Petrolia, CA",2022-05-14 11:20:00,0,-124.7546667,40.3771667,18.35,1
15682,1,3.12,"6 km SSE of Yeager, Oklahoma",2022-05-14 19:00:57,0,-96.3135,35.1055,2.6,1
15683,1,3.26,"17km SSE of Maricopa, CA",2022-05-14 21:28:14,0,-119.353,34.9123333,5.83,1
15684,1,3.2,"9 km SW of Atoka, New Mexico",2022-05-15 00:00:02,0,-104.4516,32.6989,2.31,1
15685,1,3.24,"91km ESE of Maneadero, B.C., MX",2022-05-15 02:26:34,0,-115.6405,31.504,8.73,1
15686,1,3.5,"14 km ESE of Wright, Wyoming",2022-05-15 20:02:46,0,-105.321,43.7103,0.0,1
15687,1,3.76,"7km NE of Desert Hot Springs, CA",2022-05-16 06:16:50,0,-116.4448333,34.0078333,8.25,1
15688,1,3.4,"6 km ENE of Oso, Washington",2022-05-17 08:07:34,0,-121.852,48.29966666666667,3.53,1
15689,1,3.3,"16 km SE of Wright, Wyoming",2022-05-17 19:13:10,0,-105.3566,43.6413,0.0,1
15690,1,3.2,"13 km ENE of Wright, Wyoming",2022-05-17 20:10:27,0,-105.3333,43.7914,0.0,1
15691,1,3.0,"58 km S of Whites City, New Mexico",2022-05-18 01:43:06,0,-104.3865547,31.64380688,7.494091797,1
15692,1,3.2,"17 km NW of Colstrip, Montana",2022-05-19 20:44:18,0,-106.7578,46.0062,0.0,1
15693,1,3.05,"11km SSW of Ferndale, CA",2022-05-20 16:20:35,0,-124.3091667,40.4836667,19.16,1
15694,1,3.1,"12 km ESE of Wright, Wyoming",2022-05-20 20:04:38,0,-105.3424,43.7222,0.0,1
15695,1,3.35,"14km WSW of Toms Place, CA",2022-05-22 01:30:30,0,-118.8228333,37.5186667,5.31,1
15696,1,3.0,"2 km WSW of Mullan, Idaho",2022-05-22 09:58:57,0,-115.8348,47.458,5.0,1
15697,1,3.2,"55 km S of Whites City, New Mexico",2022-05-22 11:34:01,0,-104.4043329,31.67563361,7.93112793,1
15698,1,3.0,"14 km WNW of Stanley, Idaho",2022-05-23 10:43:35,0,-115.0961,44.2844,12.62,1
15699,1,3.2,"8 km E of Wright, Wyoming",2022-05-24 20:05:25,0,-105.3883,43.7537,0.0,1
15700,1,3.2,"20 km NNE of Vernal, Utah",2022-05-24 21:18:50,0,-109.4424,40.6263,0.0,1
15701,1,3.3,"57 km S of Whites City, New Mexico",2022-05-25 09:50:34,0,-104.3809995,31.65464279,7.622631836000001,1
15702,1,3.1,"20 km ESE of Wright, Wyoming",2022-05-25 19:21:54,0,-105.266,43.6688,0.0,1
15703,1,3.31,"7km N of Big Pine, CA",2022-05-26 08:11:39,0,-118.2918333,37.2298333,5.47,1
15704,1,4.28,"18km S of Trona, CA",2022-05-26 09:23:32,0,-117.406,35.6026667,4.79,1
15705,1,3.02,"22km ENE of San Lucas, CA",2022-05-28 00:42:05,0,-120.8108333,36.2383333,6.67,1
15706,1,3.16,"55 km NE of Marblemount, Washington",2022-05-28 19:07:44,0,-120.8225,48.807833333333335,-0.06,1
15707,1,3.83,"40km ENE of Maneadero, B.C., MX",2022-05-29 15:26:56,0,-116.1776667,31.8693333,12.04,1
15708,1,3.21,"12 km SE of Ridgely, Tennessee",2022-05-31 08:40:31,0,-89.3806667,36.1851667,11.19,1
15709,1,3.76,"37 km ENE of Thompson Springs, Utah",2022-05-31 22:12:27,0,-109.2958333,39.0608333,6.81,1
15710,1,3.08,"20km NNE of Ridgecrest, CA",2022-05-31 23:53:29,0,-117.6253333,35.7945,5.92,1
15711,1,4.2,"81 km W of Las Grullas Margen Derecha, Mexico",2022-06-01 07:36:29,0,-110.153,25.8786,10.0,1
15712,1,4.2,"85 km ESE of Loreto, Mexico",2022-06-01 13:56:26,0,-110.5196,25.8259,10.0,1
15713,1,4.3,western Texas,2022-06-01 15:01:49,0,-103.9819379,31.59957436,9.627856445,1
15714,1,4.6,"53 km SSW of Whites City, New Mexico",2022-06-01 15:46:10,0,-104.5509138,31.71526584,6.157275391,1
15715,1,3.3,"34 km WSW of Mentone, Texas",2022-06-01 16:06:13,0,-103.9787581,31.61015535,9.627856445,1
15716,1,3.2,"54 km SSW of Whites City, New Mexico",2022-06-01 16:17:04,0,-104.5816754,31.7210008,7.237011719,1
15717,1,3.1,western Texas,2022-06-01 18:16:36,0,-104.5896572,31.71220509,5.437451172,1
15718,1,4.14,"7km NW of Bay Point, CA",2022-06-02 12:07:22,0,-122.0076667,38.0765,18.43,1
15719,1,3.4,"30 km SE of Mina, Nevada",2022-06-02 20:57:23,0,-117.8827,38.1845,3.8,1
15720,1,3.0,"38 km WSW of Mentone, Texas",2022-06-03 06:34:31,0,-103.9947289,31.63193321,4.614794922,1
15721,1,3.68,"6km SSW of Warner Springs, CA",2022-06-03 10:40:29,0,-116.6641667,33.2338333,10.94,1
15722,1,3.16,"10 km W of Quinton, Oklahoma",2022-06-03 14:45:48,0,-95.484,35.12383333,12.88,1
15723,1,3.3,"35 km WSW of Mentone, Texas",2022-06-03 16:41:41,0,-103.9583,31.6311,5.0,1
15724,1,4.2,"78 km SSW of Campo Pesquero el Colorado, Mexico",2022-06-04 01:04:30,0,-109.6413,25.1162,10.0,1
15725,1,4.7,"76 km SW of Campo Pesquero el Colorado, Mexico",2022-06-04 01:38:59,0,-109.7535,25.196,10.0,1
15726,1,4.0,"83 km SSW of Campo Pesquero el Colorado, Mexico",2022-06-04 01:57:54,0,-109.7543,25.1137,10.0,1
15727,1,3.0,"8 km NNW of Roxbury, Kansas",2022-06-04 16:23:52,0,-97.4577,38.624,5.0,1
15728,1,4.3,"52 km SSW of Whites City, New Mexico",2022-06-06 07:12:54,0,-104.538838,31.71926451,5.308911133,1
15729,1,3.9,"18 km SE of Ackerly, Texas",2022-06-06 08:14:21,0,-101.5833413,32.40692139,6.871785482,1
15730,1,3.3,"13 km E of Wright, Wyoming",2022-06-06 19:01:46,0,-105.3272,43.7673,0.0,1
15731,1,4.1,"58 km SSW of Whites City, New Mexico",2022-06-08 10:42:02,0,-104.5180063,31.65760532,7.494091797,1
15732,1,3.05,"15km W of Salton City, CA",2022-06-08 14:41:32,0,-116.1145,33.283,2.76,1
15733,1,3.6,"38 km NNW of Toyah, Texas",2022-06-08 19:30:24,0,-103.9900717,31.61379489,9.113696289,1
15734,1,3.55,"13km SE of Bodfish, CA",2022-06-08 22:48:21,0,-118.3873333,35.5108333,5.2,1
15735,1,3.21,"13km SE of Bodfish, CA",2022-06-09 07:34:17,0,-118.3875,35.5115,4.31,1
15736,1,3.0,"18 km NE of Mina, Nevada",2022-06-09 15:32:49,0,-117.9313,38.4878,3.7,1
15737,1,4.2,"269 km SSW of Bahía Asunción, Mexico",2022-06-09 18:40:09,0,-115.201,24.8549,10.0,1
15738,1,3.79,"20km W of Petrolia, CA",2022-06-09 22:26:59,0,-124.5188333,40.2915,20.18,1
15739,1,3.3,"19 km N of Stanton, Texas",2022-06-10 07:35:38,0,-101.7977087,32.30072021,7.898885091,1
15740,1,3.3,"23 km SSE of Wright, Wyoming",2022-06-10 19:09:34,0,-105.3368,43.5764,0.0,1
15741,1,3.06,"5km WSW of Delta, B.C., MX",2022-06-12 22:44:41,0,-115.2368333,32.3343333,25.65,1
15742,1,3.01,"13km SW of Lakeport, CA",2022-06-13 09:40:43,0,-123.0025,38.9461667,6.06,1
15743,1,3.14,"6 km NW of Medford, Oklahoma",2022-06-13 11:09:04,0,-97.78566667,36.84983333,7.95,1
15744,1,3.3,"19 km NNE of Maeser, Utah",2022-06-13 21:29:00,0,-109.4837,40.63,0.0,1
15745,1,3.24,"24km N of Searles Valley, CA",2022-06-15 02:18:33,0,-117.4081667,35.9876667,0.72,1
15746,1,3.1,western Texas,2022-06-15 07:14:53,0,-100.9338081,32.82806396,3.839396159,1
15747,1,3.9,"34 km SE of Mina, Nevada",2022-06-16 16:55:23,0,-117.8226,38.1723,7.9,1
15748,1,3.09,"11km SW of Lamont, CA",2022-06-16 17:58:34,0,-118.988,35.1836667,12.52,1
15749,1,3.6,"16 km SSE of Ackerly, Texas",2022-06-16 19:56:07,0,-101.6433641,32.39227295,8.436889647999998,1
15750,1,3.2,"52 km SSW of Whites City, New Mexico",2022-06-17 12:24:11,0,-104.5559425,31.73223214,6.620019531,1
15751,1,3.13,"19km SSW of Lamont, CA",2022-06-17 23:47:52,0,-119.0065,35.1083333,13.05,1
15752,1,5.2,"101 km W of La Libertad, Mexico",2022-06-18 04:51:29,0,-113.7212,30.0817,10.0,1
15753,1,5.1,"103 km WNW of La Libertad, Mexico",2022-06-18 05:00:44,0,-113.7326,30.1501,10.0,1
15754,1,5.1,"109 km W of La Libertad, Mexico",2022-06-18 05:03:14,0,-113.8135,30.0788,10.0,1
15755,1,3.9,"7 km E of Stillmore, Georgia",2022-06-18 08:05:23,0,-82.1405,32.4525,0.75,1
15756,1,3.2,"25 km SW of Coyanosa, Texas",2022-06-18 12:43:34,0,-103.2521254,31.07871877,3.098022461,1
15757,1,3.8,"51 km SSW of Whites City, New Mexico",2022-06-18 13:58:40,0,-104.5357175,31.7298588,5.206079102000001,1
15758,1,3.33,"10km NE of Morgan Hill, CA",2022-06-18 20:14:16,0,-121.5806667,37.1923333,5.08,1
15759,1,3.0,"4 km SW of Clay Springs, Arizona",2022-06-18 22:47:43,0,-110.33,34.3311,10.0,1
15760,1,3.3,"58 km NW of Toyah, Texas",2022-06-19 07:36:01,0,-104.2952103,31.62758426,7.519799805,1
15761,1,3.4,"12 km ENE of Wright, Wyoming",2022-06-19 20:01:53,0,-105.344,43.7765,0.0,1
15762,1,3.75,"6km NW of Delta, B.C., MX",2022-06-20 03:40:29,0,-115.2291667,32.3988333,19.74,1
15763,1,3.22,"11 km WNW of O'Brien, Oregon",2022-06-20 04:45:09,0,-123.82866666666666,42.1175,33.08,1
15764,1,3.0,"13 km NNW of Georgetown, Idaho",2022-06-21 16:22:36,0,-111.4274,42.601,6.91,1
15765,1,3.0,"52 km SSW of Whites City, New Mexico",2022-06-23 07:50:14,0,-104.5715377,31.72981292,5.745947266,1
15766,1,3.1,"17 km NNE of Maeser, Utah",2022-06-23 21:06:40,0,-109.4929,40.6187,0.0,1
15767,1,3.35,"12km NW of Parkfield, CA",2022-06-24 09:05:12,0,-120.5266667,35.9723333,10.72,1
15768,1,3.42,"15km WNW of Progreso, B.C., MX",2022-06-24 22:30:53,0,-115.7246667,32.6441667,11.15,1
15769,1,3.0,"4 km WSW of Pecos, Texas",2022-06-25 17:05:09,0,-103.5352746,31.41481601,7.905419922,1
15770,1,3.4,"6 km E of Elgin, South Carolina",2022-06-26 05:31:54,0,-80.7246667,34.1666667,3.52,1
15771,1,4.19,"2km WNW of Cobb, CA",2022-06-28 11:57:40,0,-122.7471667,38.8301667,0.48,1
15772,1,3.02,"10km SW of Niland, CA",2022-06-29 04:19:36,0,-115.6073333,33.1813333,2.96,1
15773,1,3.2,"37 km NNW of Toyah, Texas",2022-06-29 18:35:54,0,-103.9793022,31.61153236,9.833520508,1
15774,1,3.3,"37 km NNW of Toyah, Texas",2022-06-29 18:36:01,0,-103.9849391,31.60898616,9.345068359,1
15775,1,3.5,"6 km E of Elgin, South Carolina",2022-06-29 18:43:56,0,-80.7286667,34.1668333,2.68,1
15776,1,3.6,"6 km E of Elgin, South Carolina",2022-06-29 23:03:01,0,-80.727,34.1653333,2.75,1
15777,1,3.9,"35 km SE of Mina, Nevada",2022-06-30 17:48:11,0,-117.7791,38.2083,7.7,1
15778,1,3.24,"4km NNE of Big Pine, CA",2022-07-01 05:27:56,0,-118.2695,37.1925,11.63,1
15779,1,3.2,"70 km N of Black Rock City, Nevada",2022-07-01 11:13:47,0,-119.1041,41.3971,17.0,1
15780,1,3.2,"59 km S of Whites City, New Mexico",2022-07-02 00:04:03,0,-104.2910465,31.64553205,8.702368164,1
15781,1,3.1,"90 km S of Eureka, Nevada",2022-07-02 17:19:57,0,-116.0858,38.7053,17.9,1
15782,1,3.1,"9 km WNW of Smiths Ferry, Idaho",2022-07-03 10:42:24,0,-116.1997,44.3282,8.75,1
15783,1,3.5,"91 km S of Eureka, Nevada",2022-07-03 17:28:48,0,-116.0897,38.6943,0.2,1
15784,1,3.0,"55 km S of Whites City, New Mexico",2022-07-04 01:22:21,0,-104.4296075,31.67270827,7.674047852000001,1
15785,1,3.38,"8km SSE of Round Valley, CA",2022-07-04 07:22:41,0,-118.5516667,37.353,10.3,1
15786,1,3.2,"18km SE of San Clemente Is. (SE tip), CA",2022-07-05 02:42:05,0,-118.2046667,32.715,5.84,1
15787,1,3.53,"9km ESE of Bodfish, CA",2022-07-06 06:15:46,0,-118.402,35.5548333,2.88,1
15788,1,3.54,"10km NNE of Ocotillo Wells, CA",2022-07-07 01:30:31,0,-116.1063333,33.2308333,9.6,1
15789,1,3.11,"10km NNE of Ocotillo Wells, CA",2022-07-08 10:29:52,0,-116.1058333,33.2323333,9.02,1
15790,1,3.2,"16 km ENE of Wright, Wyoming",2022-07-08 19:59:06,0,-105.292,43.8001,0.0,1
15791,1,3.1,"23 km SW of Stanley, Idaho",2022-07-10 03:20:42,0,-115.1652,44.0809,10.0,1
15792,1,3.5,"92 km S of Eureka, Nevada",2022-07-11 15:02:04,0,-116.0878,38.687,0.8,1
15793,1,3.5,"92 km S of Eureka, Nevada",2022-07-11 16:47:20,0,-116.1046,38.684,2.8,1
15794,1,3.2,"34 km SE of Wright, Wyoming",2022-07-11 19:04:58,0,-105.1952,43.5276,0.0,1
15795,1,3.0,"88 km S of Eureka, Nevada",2022-07-11 23:02:16,0,-116.0873,38.7192,0.0,1
15796,1,3.1,"92 km S of Eureka, Nevada",2022-07-12 06:16:17,0,-116.0875,38.6878,0.0,1
15797,1,4.6,"14 km ENE of San Juanito, Mexico",2022-07-12 13:43:00,0,-107.4775,28.0381,15.13,1
15798,1,3.58,"37km SSE of San Clemente Is. (SE tip), CA",2022-07-13 10:28:27,0,-118.2405,32.498,5.93,1
15799,1,3.27,"7km NNE of Borrego Springs, CA",2022-07-13 16:01:36,0,-116.3316667,33.3111667,11.68,1
15800,1,3.1,"88 km S of Eureka, Nevada",2022-07-14 01:20:58,0,-116.0966,38.724,2.6,1
15801,1,3.58,"4km SW of Salton City, CA",2022-07-14 18:54:03,0,-115.9846667,33.2725,4.95,1
15802,1,3.25,"10km WSW of Lytle Creek, CA",2022-07-14 19:30:34,0,-117.5951667,34.2206667,13.57,1
15803,1,4.58,"13km NE of Ridgecrest, CA",2022-07-15 01:19:07,0,-117.5843333,35.7091667,6.3,1
15804,1,3.2,"55 km S of Whites City, New Mexico",2022-07-15 13:23:29,0,-104.4234363,31.67481786,6.157275391,1
15805,1,4.0,"41 km WSW of San Vicente, Mexico",2022-07-16 10:40:39,0,-116.6584,31.2106,10.0,1
15806,1,3.4,"57 km S of Whites City, New Mexico",2022-07-16 17:03:27,0,-104.3654279,31.65887722,7.57121582,1
15807,1,3.2,"15 km SE of Wright, Wyoming",2022-07-16 19:02:59,0,-105.3647,43.644,0.0,1
15808,1,3.0,"15 km ENE of Hermleigh, Texas",2022-07-17 06:30:11,0,-100.6090415,32.69348145,6.798421224,1
15809,1,3.26,"7km NW of The Geysers, CA",2022-07-17 08:19:59,0,-122.8221667,38.8165,2.64,1
15810,1,3.55,"23km SSW of Newport Beach, CA",2022-07-17 10:41:43,0,-118.009,33.4196667,9.99,1
15811,1,3.47,"22km ESE of Bodfish, CA",2022-07-17 11:34:47,0,-118.2855,35.487,3.0,1
15812,1,3.8,"8 km WSW of Superior, Nebraska",2022-07-17 12:51:41,0,-98.1625,39.9889,3.0,1
15813,1,3.8,"13km SE of Bodfish, CA",2022-07-17 15:44:26,0,-118.3865,35.5126667,4.66,1
15814,1,3.46,"4km SW of Salton City, CA",2022-07-17 18:18:39,0,-115.983,33.272,4.9,1
15815,1,3.38,"12km SE of Bodfish, CA",2022-07-18 17:07:58,0,-118.3873333,35.5143333,5.38,1
15816,1,3.0,"35 km NW of Toyah, Texas",2022-07-18 17:59:42,0,-104.0363274,31.55917074,7.596923828000001,1
15817,1,3.0,"59 km W of Las Brisas, Mexico",2022-07-19 00:33:27,0,-116.7829,31.0166,10.0,1
15818,1,3.06,"44km NNE of Toms Place, CA",2022-07-19 17:00:16,0,-118.4551667,37.9133333,10.03,1
15819,1,3.1,"23 km ESE of Wright, Wyoming",2022-07-19 19:32:06,0,-105.2055,43.6971,0.0,1
15820,1,3.4,"29 km NE of Ranchester, Wyoming",2022-07-19 21:25:04,0,-106.8804,45.0802,0.0,1
15821,1,3.1,"37 km NNW of Toyah, Texas",2022-07-20 03:27:06,0,-103.9943283,31.6036696,9.113696289,1
15822,1,3.0,"57 km S of Whites City, New Mexico",2022-07-21 05:43:26,0,-104.4340816,31.66187759,7.288427734,1
15823,1,3.0,"55 km S of Whites City, New Mexico",2022-07-21 05:43:26,0,-104.420232,31.67759682,6.054443359000001,1
15824,1,3.2,"55 km S of Whites City, New Mexico",2022-07-21 05:48:27,0,-104.4205075,31.67828438,6.080151367,1
15825,1,3.2,"54 km S of Whites City, New Mexico",2022-07-21 06:00:53,0,-104.419469,31.68242764,4.486254883,1
15826,1,3.2,"57 km S of Whites City, New Mexico",2022-07-21 07:36:16,0,-104.3928273,31.65318824,6.851391602,1
15827,1,4.9,"55 km S of Whites City, New Mexico",2022-07-21 13:35:58,0,-104.4210628,31.68011905,5.925903319999999,1
15828,1,3.1,"20km ESE of Olancha, CA",2022-07-22 00:11:28,0,-117.8156667,36.189,6.86,1
15829,1,3.2,"36 km NNW of Toyah, Texas",2022-07-22 07:15:58,0,-103.9857073,31.60048117,7.828295898,1
15830,1,3.1,"27 km SW of Girard, Texas",2022-07-22 07:37:02,0,-100.8716416,33.19244385,7.996704102,1
15831,1,3.3,"12 km WNW of Wright, Wyoming",2022-07-23 00:21:42,0,-105.6284,43.8022,0.0,1
15832,1,4.24,"5km S of Oroville East, CA",2022-07-23 01:41:04,0,-121.4761667,39.4656667,0.59,1
15833,1,3.37,"8km NNW of Avenal, CA",2022-07-23 02:47:13,0,-120.163,36.0743333,7.88,1
15834,1,3.4,"40 km NW of Toyah, Texas",2022-07-23 18:47:33,0,-104.1161523,31.55632374,7.262719727000001,1
15835,1,3.09,"7km NW of Delta, B.C., MX",2022-07-24 06:12:01,0,-115.2408333,32.399,10.97,1
15836,1,3.0,"59 km S of Whites City, New Mexico",2022-07-24 22:39:59,0,-104.3660346,31.63566395,7.802587891,1
15837,1,3.3,"18 km SSE of Ackerly, Texas",2022-07-25 06:18:31,0,-101.6154964,32.38677979,7.703247069999999,1
15838,1,4.29,"7km W of El Sauzal, B.C., MX",2022-07-25 11:21:07,0,-116.7616667,31.9075,16.69,1
15839,1,3.2,"17 km SSE of Wright, Wyoming",2022-07-25 19:12:51,0,-105.3787,43.6138,0.0,1
15840,1,3.4,"8 km WSW of Superior, Nebraska",2022-07-26 12:04:01,0,-98.1608,39.9816,5.0,1
15841,1,3.1,"56 km S of Whites City, New Mexico",2022-07-26 14:05:56,0,-104.3566319,31.66881307,6.157275391,1
15842,1,3.3,"16 km E of Wright, Wyoming",2022-07-26 18:35:22,0,-105.2938,43.7782,0.0,1
15843,1,3.7,"55 km S of Whites City, New Mexico",2022-07-27 05:35:26,0,-104.366145,31.67955447,7.828295898,1
15844,1,3.7,"55 km S of Whites City, New Mexico",2022-07-27 06:30:37,0,-104.3709219,31.67171146,7.622631836000001,1
15845,1,3.3,"58 km S of Whites City, New Mexico",2022-07-27 14:41:56,0,-104.3112617,31.64978213,6.157275391,1
