idsismo,idcountry,mag,place,time,tsunami,lng,lat,depth,danger
12008,3,4.1,"Bonin Islands, Japan region",2019-10-24 03:41:09,0,140.0498,28.0993,427.42,1
12009,3,4.6,"Izu Islands, Japan region",2019-10-25 19:23:38,0,139.6596,30.1175,10.0,1
12010,3,4.6,"Bonin Islands, Japan region",2019-10-26 06:15:24,0,142.9308,28.1089,10.0,1
12011,3,4.3,"59 km S of Tateyama, Japan",2019-10-27 22:42:22,0,139.8613,34.4514,110.39,1
12012,3,4.6,"58 km E of Shizunai-furukawach?, Japan",2019-10-28 01:59:08,0,143.0774,42.2815,66.67,1
12013,3,4.8,"off the east coast of Honshu, Japan",2019-10-28 11:26:25,0,145.4485,40.3878,10.0,1
12014,3,4.2,"Izu Islands, Japan region",2019-10-29 03:57:21,0,139.0269,29.9448,408.66,1
12015,3,4.1,"2 km S of Shiraoka, Japan",2019-10-30 02:09:37,0,139.6575,35.9999,135.47,1
12016,3,4.4,"near the east coast of Honshu, Japan",2019-10-30 02:12:39,0,142.3528,40.9874,48.44,1
12017,3,4.1,"70 km SE of Toba, Japan",2019-10-30 04:09:57,0,137.2707,33.9541,334.68,1
12018,3,4.5,"Izu Islands, Japan region",2019-10-30 15:54:56,0,141.3895,30.2622,35.0,1
12019,3,4.6,"3 km NNW of Yotsukaid?, Japan",2019-10-31 02:06:33,0,140.158,35.6826,64.95,1
12020,3,4.3,"135 km S of Tateyama, Japan",2019-11-01 17:45:38,0,140.1459,33.7852,88.92,1
12021,3,4.5,"8 km SSW of Hasaki, Japan",2019-11-02 03:06:41,0,140.7851,35.6656,43.01,1
12022,3,4.3,"11 km ENE of Inashiki, Japan",2019-11-02 13:42:58,0,140.4399,35.9917,69.59,1
12023,3,4.5,"85 km E of Ishinomaki, Japan",2019-11-02 15:33:40,0,142.2748,38.3548,25.85,1
12024,3,4.9,"Bonin Islands, Japan region",2019-11-02 15:38:56,0,142.8553,27.5459,10.0,1
12025,3,4.6,"3 km SW of Ry?gasaki, Japan",2019-11-02 17:39:28,0,140.1542,35.8812,97.62,1
12026,3,4.6,"156 km ESE of Iwaki, Japan",2019-11-03 01:37:56,0,142.5086,36.5111,10.0,1
12027,3,4.7,"170 km ESE of Iwaki, Japan",2019-11-03 01:47:08,0,142.6505,36.4699,10.0,1
12028,3,4.7,"68 km ESE of Namie, Japan",2019-11-03 05:02:44,0,141.7503,37.3423,35.28,1
12029,3,4.6,"5 km WSW of Mitsukaid?, Japan",2019-11-03 14:55:45,0,139.9254,36.0062,49.71,1
12030,3,4.6,"42 km SSE of Katsuura, Japan",2019-11-03 22:56:40,0,140.5143,34.8005,81.87,1
12031,3,4.1,"15 km SSW of Shing?, Japan",2019-11-04 14:38:47,0,135.9307,33.598,410.06,1
12032,3,4.7,"64 km E of Shizunai-furukawach?, Japan",2019-11-05 15:41:27,0,143.1438,42.341,60.46,1
12033,3,4.1,"180 km NW of Hakui, Japan",2019-11-06 00:14:16,0,135.2743,37.9811,356.04,1
12034,3,4.6,"Izu Islands, Japan region",2019-11-06 05:15:52,0,141.86,30.4044,24.64,1
12035,3,4.4,"Bonin Islands, Japan region",2019-11-06 11:49:56,0,141.8154,28.4153,21.26,1
12036,3,4.1,"43 km ESE of Ishinomaki, Japan",2019-11-06 13:16:15,0,141.7867,38.3296,45.93,1
12037,3,4.8,"near the east coast of Honshu, Japan",2019-11-06 22:03:12,0,142.654,40.994,39.01,1
12038,3,4.6,"181 km ESE of Iwaki, Japan",2019-11-06 22:07:57,0,142.7628,36.4187,10.0,1
12039,3,4.2,"81 km E of Ishinomaki, Japan",2019-11-07 00:11:52,0,142.2211,38.3175,35.07,1
12040,3,4.7,"78 km ENE of Mutsu, Japan",2019-11-07 02:35:26,0,142.0458,41.6145,111.47,1
12041,3,4.3,"40 km SE of Hasaki, Japan",2019-11-07 04:31:09,0,141.1547,35.4853,35.0,1
12042,3,4.5,"Izu Islands, Japan region",2019-11-08 02:01:15,0,140.7551,30.6082,44.02,1
12043,3,4.2,"15 km SE of Takahagi, Japan",2019-11-08 09:18:24,0,140.8363,36.6141,47.41,1
12044,3,4.6,"79 km ENE of Mutsu, Japan",2019-11-08 21:23:52,0,142.1417,41.4681,58.36,1
12045,3,4.4,"Izu Islands, Japan region",2019-11-09 16:25:47,0,137.3166,30.9491,479.67,1
12046,3,4.4,"Bonin Islands, Japan region",2019-11-09 21:31:24,0,142.7182,28.2856,10.0,1
12047,3,5.2,"187 km ENE of Miyako, Japan",2019-11-10 10:46:05,0,143.9904,40.2548,10.0,1
12048,3,4.4,"97 km WNW of Iwanai, Japan",2019-11-10 11:12:08,0,139.4162,43.3296,205.94,1
12049,3,4.4,"8 km WNW of Ishikawa, Japan",2019-11-11 09:50:11,0,140.3664,37.1847,114.54,1
12050,3,4.6,"36 km ESE of Hitachi, Japan",2019-11-12 12:55:38,0,141.0367,36.4989,42.93,1
12051,3,3.4,"2 km NNW of Yawata, Japan",2019-11-12 16:07:14,0,135.6928,34.889,10.0,1
12052,3,4.4,"227 km E of Yamada, Japan",2019-11-14 03:23:43,0,144.5474,39.1368,10.0,1
12053,3,4.6,"169 km ESE of Iwaki, Japan",2019-11-14 07:30:31,0,142.6352,36.4588,10.0,1
12054,3,4.0,"189 km ESE of Shing?, Japan",2019-11-15 00:40:38,0,137.6999,32.8239,356.38,1
12055,3,4.9,"177 km SE of Katsuura, Japan",2019-11-16 02:51:49,0,141.7119,34.038,10.0,1
12056,3,4.3,"48 km E of Ishinomaki, Japan",2019-11-16 09:16:58,0,141.8523,38.3767,60.23,1
12057,3,4.8,"13 km SE of Shimoda, Japan",2019-11-17 11:05:33,0,139.0643,34.6027,16.35,1
12058,3,4.4,"13 km E of Funaishikawa, Japan",2019-11-17 23:00:01,0,140.7151,36.4852,60.45,1
12059,3,5.0,"Izu Islands, Japan region",2019-11-19 06:10:26,0,142.2784,29.2905,10.0,1
12060,3,4.2,"255 km SE of Shing?, Japan",2019-11-20 05:27:57,0,138.0578,32.2305,362.52,1
12061,3,4.1,"72 km E of Ishinomaki, Japan",2019-11-21 16:29:14,0,142.1109,38.2953,32.72,1
12062,3,4.7,"5 km SE of Sakai, Japan",2019-11-21 20:23:49,0,139.8377,36.0637,52.57,1
12063,3,4.9,"184 km SE of Shing?, Japan",2019-11-21 22:31:58,0,137.2993,32.4876,397.79,1
12064,3,4.5,"Izu Islands, Japan region",2019-11-22 01:48:20,0,142.2688,29.2077,10.0,1
12065,3,4.4,"268 km SSE of Katsuura, Japan",2019-11-25 01:03:26,0,141.7725,33.0561,10.0,1
12066,3,4.5,"78 km SE of Ishinomaki, Japan",2019-11-25 01:41:00,0,141.9323,37.9201,35.0,1
12067,3,4.6,"6 km NNW of Saij?, Japan",2019-11-26 06:09:13,0,133.1553,33.9727,20.03,1
12068,3,4.7,"270 km SSE of Katsuura, Japan",2019-11-26 09:29:08,0,141.9334,33.1073,10.0,1
12069,3,4.4,"145 km SSW of ?yama, Japan",2019-11-27 20:24:37,0,137.8821,33.3205,333.46,1
12070,3,4.4,"Izu Islands, Japan region",2019-11-27 23:16:07,0,141.8767,30.5361,10.0,1
12071,3,4.4,"77 km SE of Hasaki, Japan",2019-11-28 07:37:31,0,141.4179,35.2301,19.1,1
12072,3,4.9,"60 km SSW of Nemuro, Japan",2019-11-28 07:41:15,0,145.3057,42.8178,43.09,1
12073,3,4.3,"76 km E of ?hara, Japan",2019-11-28 10:50:20,0,141.218,35.1168,22.15,1
12074,3,4.5,"6 km N of Machida, Japan",2019-11-28 12:30:48,0,139.4646,35.6,124.67,1
12075,3,5.4,"off the east coast of Honshu, Japan",2019-11-29 04:01:40,0,143.017,39.1619,19.0,1
12076,3,4.4,"Bonin Islands, Japan region",2019-12-01 14:05:11,0,140.6792,28.7923,122.73,1
12077,3,4.4,"208 km ESE of Iwaki, Japan",2019-12-02 04:00:47,0,143.1259,36.5219,29.53,1
12078,3,4.4,"Izu Islands, Japan region",2019-12-02 22:10:54,0,142.6193,31.0447,23.53,1
12079,3,4.6,"35 km SE of Hachinohe, Japan",2019-12-02 23:25:19,0,141.8249,40.2972,57.13,1
12080,3,4.6,"6 km ENE of Sakai, Japan",2019-12-03 01:18:04,0,139.8658,36.1297,53.29,1
12081,3,4.6,"Izu Islands, Japan region",2019-12-03 04:21:22,0,140.6839,31.5716,57.84,1
12082,3,4.4,"7 km NW of Sakura, Japan",2019-12-03 11:02:02,0,140.1852,35.7692,75.28,1
12083,3,4.6,"Izu Islands, Japan region",2019-12-03 19:16:49,0,142.5781,30.9731,10.0,1
12084,3,4.3,"Izu Islands, Japan region",2019-12-03 21:36:53,0,142.6692,31.0137,10.0,1
12085,3,5.0,"10 km NE of Daigo, Japan",2019-12-04 01:38:55,0,140.4263,36.8425,26.94,1
12086,3,4.0,"Izu Islands, Japan region",2019-12-04 06:52:15,0,138.7524,29.8635,437.58,1
12087,3,4.3,"7 km NNE of Sakai, Japan",2019-12-04 09:12:56,0,139.8183,36.1614,62.08,1
12088,3,4.7,"12 km NE of Nikk?, Japan",2019-12-04 10:35:06,0,139.7042,36.8347,10.0,1
12089,3,4.1,"13 km W of Takahagi, Japan",2019-12-04 23:38:30,0,140.5651,36.7306,38.89,1
12090,3,4.2,"47 km ENE of Kushiro, Japan",2019-12-05 04:58:57,0,144.9171,43.1368,71.14,1
12091,3,4.6,"13 km NNW of Daigo, Japan",2019-12-05 13:35:22,0,140.3048,36.8823,52.98,1
12092,3,4.0,"19 km SE of Shibetsu, Japan",2019-12-07 01:15:33,0,145.3043,43.5388,138.37,1
12093,3,4.7,"68 km E of Namie, Japan",2019-12-07 03:33:51,0,141.775,37.4621,35.0,1
12094,3,4.5,"295 km SSE of Tateyama, Japan",2019-12-07 17:22:06,0,140.8,32.4381,48.87,1
12095,3,4.6,"61 km E of Yamada, Japan",2019-12-08 03:22:53,0,142.6694,39.4518,50.69,1
12096,3,4.3,"106 km ENE of Hasaki, Japan",2019-12-08 07:14:55,0,141.8703,36.1853,38.27,1
12097,3,4.7,"222 km SSE of Tateyama, Japan",2019-12-09 08:41:20,0,140.5624,33.0631,67.57,1
12098,3,4.3,"127 km ENE of Hasaki, Japan",2019-12-10 09:40:01,0,142.1479,36.1555,31.05,1
12099,3,4.2,"124 km ENE of Hasaki, Japan",2019-12-10 09:46:44,0,142.1252,36.1146,35.0,1
12100,3,5.8,"Izu Islands, Japan region",2019-12-10 17:05:02,0,141.7195,30.7269,11.0,1
12101,3,5.1,"Izu Islands, Japan region",2019-12-10 17:29:01,0,141.7257,30.737,10.63,1
12102,3,4.7,"Izu Islands, Japan region",2019-12-10 17:30:46,0,142.008,30.8104,20.18,1
12103,3,4.5,"Izu Islands, Japan region",2019-12-10 18:38:37,0,138.6226,30.253,438.14,1
12104,3,4.3,"11 km SSW of Tomakomai, Japan",2019-12-11 08:17:19,0,141.5587,42.5355,128.84,1
12105,3,5.2,"79 km ENE of Namie, Japan",2019-12-11 09:39:08,0,141.8258,37.7626,44.85,1
12106,3,4.3,"257 km SE of Shing?, Japan",2019-12-11 13:49:43,0,137.8457,32.0181,368.22,1
12107,3,4.1,"Izu Islands, Japan region",2019-12-11 18:47:07,0,141.8792,30.5512,10.0,1
12108,3,4.9,"Izu Islands, Japan region",2019-12-11 23:38:35,0,141.9185,30.7484,10.0,1
12109,3,4.9,"Izu Islands, Japan region",2019-12-12 03:33:19,0,141.8087,30.6924,10.0,1
12110,3,4.5,"Izu Islands, Japan region",2019-12-12 03:57:31,0,143.012,31.1125,10.0,1
12111,3,4.1,"63 km NNE of Miyako, Japan",2019-12-12 08:44:01,0,142.2856,40.1521,49.72,1
12112,3,4.6,"15 km SSW of Miura, Japan",2019-12-13 18:24:04,0,139.5629,35.0095,34.58,1
12113,3,4.5,"Izu Islands, Japan region",2019-12-13 18:39:58,0,141.79,30.7118,10.0,1
12114,3,4.2,"Izu Islands, Japan region",2019-12-15 00:09:38,0,141.671,30.6821,10.0,1
12115,3,4.7,"42 km ESE of ?hara, Japan",2019-12-15 19:13:50,0,140.833,35.1224,49.96,1
12116,3,4.6,"279 km SSE of Katsuura, Japan",2019-12-15 19:58:36,0,141.8154,32.9607,10.0,1
12117,3,4.6,"23 km E of Chitose, Japan",2019-12-15 21:52:03,0,141.9378,42.7814,44.85,1
12118,3,4.3,"198 km SE of Shing?, Japan",2019-12-16 06:38:42,0,137.4365,32.4287,397.5,1
12119,3,4.4,"Izu Islands, Japan region",2019-12-17 17:53:57,0,139.1043,29.8063,404.83,1
12120,3,4.4,"Izu Islands, Japan region",2019-12-17 20:05:30,0,142.1753,30.7154,10.0,1
12121,3,4.3,"Bonin Islands, Japan region",2019-12-18 10:48:19,0,142.9136,27.6518,10.0,1
12122,3,4.6,"19 km ESE of ?arai, Japan",2019-12-19 00:23:40,0,140.7844,36.2574,85.08,1
12123,3,4.7,"Izu Islands, Japan region",2019-12-19 04:55:21,0,142.7988,30.8701,10.0,1
12124,3,5.1,"48 km E of Hachinohe, Japan",2019-12-19 06:21:33,0,142.066,40.5559,49.32,1
12125,3,5.2,"Izu Islands, Japan region",2019-12-20 19:40:52,0,142.6603,32.8613,10.0,1
12126,3,4.6,"Izu Islands, Japan region",2019-12-20 20:54:33,0,142.4768,32.9406,10.0,1
12127,3,4.6,"46 km ESE of ?funato, Japan",2019-12-21 03:00:19,0,142.2219,38.9246,60.0,1
12128,3,4.3,"Izu Islands, Japan region",2019-12-21 09:33:54,0,142.7221,30.9941,10.0,1
12129,3,4.7,"Izu Islands, Japan region",2019-12-21 21:43:19,0,142.4477,32.361,10.0,1
12130,3,4.6,"Izu Islands, Japan region",2019-12-22 04:56:44,0,142.1379,29.253,19.59,1
12131,3,4.6,"29 km WNW of Ichinoseki, Japan",2019-12-22 12:33:44,0,140.8078,38.9934,10.0,1
12132,3,4.2,"Izu Islands, Japan region",2019-12-22 19:56:16,0,137.3998,30.5722,496.06,1
12133,3,5.0,"Izu Islands, Japan region",2019-12-25 08:58:03,0,139.9304,31.4928,118.59,1
12134,3,4.4,"248 km ESE of Kamaishi, Japan",2019-12-26 00:14:12,0,144.4295,38.2823,10.0,1
12135,3,4.6,"247 km ESE of Kamaishi, Japan",2019-12-26 03:41:10,0,144.4596,38.3558,10.0,1
12136,3,4.9,"38 km NE of Ishinomaki, Japan",2019-12-26 09:26:40,0,141.6612,38.6213,65.02,1
12137,3,4.4,"245 km ESE of Namie, Japan",2019-12-27 04:22:00,0,143.6818,36.9318,10.0,1
12138,3,4.9,"135 km ESE of Ishinomaki, Japan",2019-12-27 05:10:01,0,142.7105,37.9223,10.0,1
12139,3,4.4,"85 km ENE of Namie, Japan",2019-12-28 12:24:44,0,141.9457,37.6543,35.0,1
12140,3,4.2,"78 km NE of Miyako, Japan",2019-12-29 00:52:11,0,142.5128,40.2034,60.0,1
12141,3,4.9,"Izu Islands, Japan region",2019-12-29 01:44:25,0,143.077,29.3405,10.0,1
12142,3,4.3,"Izu Islands, Japan region",2019-12-29 18:17:50,0,142.4116,30.586,29.26,1
12143,3,4.9,"Bonin Islands, Japan region",2019-12-30 00:32:52,0,142.804,27.8144,13.9,1
12144,3,5.1,"Bonin Islands, Japan region",2019-12-30 04:11:10,0,142.8218,27.8371,17.3,1
12145,3,4.4,"64 km SSE of ?funato, Japan",2019-12-30 04:32:31,0,142.0323,38.5443,51.0,1
12146,3,4.1,"71 km S of Toba, Japan",2019-12-30 14:36:56,0,136.98,33.8453,368.29,1
12147,3,4.9,"Bonin Islands, Japan region",2019-12-30 18:43:36,0,142.4958,28.8759,10.0,1
12148,3,4.7,"Izu Islands, Japan region",2019-12-31 17:10:14,0,142.4452,30.106,10.0,1
12149,3,4.5,"257 km S of ?yama, Japan",2020-01-01 01:08:54,0,138.3309,32.2879,321.34,1
12150,3,4.3,"56 km SSE of Shizunai-furukawach?, Japan",2020-01-01 01:12:17,0,142.5714,41.8487,68.53,1
12151,3,4.3,"273 km E of Hasaki, Japan",2020-01-01 07:00:45,0,143.8215,36.1566,10.0,1
12152,3,5.7,"38 km ENE of Hasaki, Japan",2020-01-02 18:23:53,0,141.249,35.8098,31.0,1
12153,3,4.7,"56 km W of Noshiro, Japan",2020-01-03 01:19:09,0,139.3693,40.1954,186.23,1
12154,3,4.8,"168 km E of Nichinan, Japan",2020-01-05 12:25:50,0,133.1148,31.3217,10.0,1
12155,3,4.4,"Izu Islands, Japan region",2020-01-05 21:39:18,0,140.2327,31.459,9.49,1
12156,3,4.4,"40 km SW of Shimokizukuri, Japan",2020-01-07 01:16:55,0,139.9755,40.6103,172.14,1
12157,3,4.6,"Izu Islands, Japan region",2020-01-07 05:10:54,0,142.0751,30.8201,10.0,1
12158,3,4.4,"4 km WNW of Ishige, Japan",2020-01-07 19:21:59,0,139.9155,36.1253,63.86,1
12159,3,4.9,"97 km ESE of Namie, Japan",2020-01-08 02:57:49,0,142.0191,37.1555,23.17,1
12160,3,4.4,"Izu Islands, Japan region",2020-01-08 07:49:48,0,138.643,30.2732,428.13,1
12161,3,4.5,"198 km ESE of Iwaki, Japan",2020-01-08 15:24:57,0,142.9929,36.4981,10.0,1
12162,3,4.1,"154 km ESE of Kamaishi, Japan",2020-01-08 17:06:21,0,143.5779,38.8746,10.0,1
12163,3,4.9,"Bonin Islands, Japan region",2020-01-09 02:15:58,0,142.8033,27.827,10.0,1
12164,3,4.4,"Bonin Islands, Japan region",2020-01-09 02:42:52,0,142.3635,27.7166,35.0,1
12165,3,4.4,"Bonin Islands, Japan region",2020-01-10 10:10:49,0,140.0204,27.6336,487.63,1
12166,3,4.7,"Izu Islands, Japan region",2020-01-11 05:45:00,0,141.8487,30.8656,10.0,1
12167,3,4.1,"49 km SE of Hasaki, Japan",2020-01-11 12:11:28,0,141.2777,35.4728,35.0,1
12168,3,5.0,"3 km NNE of Iwai, Japan",2020-01-13 19:53:48,0,139.9162,36.0821,40.94,1
12169,3,4.8,"32 km NE of Kashima-shi, Japan",2020-01-14 04:25:51,0,140.9381,36.1366,48.4,1
12170,3,4.1,"4 km SE of Funaishikawa, Japan",2020-01-14 23:18:58,0,140.6082,36.4393,69.28,1
12171,3,4.1,"Izu Islands, Japan region",2020-01-15 11:13:32,0,140.7466,31.9337,59.58,1
12172,3,5.0,"50 km SSW of Nemuro, Japan",2020-01-15 11:31:34,0,145.2356,42.9468,77.95,1
12173,3,4.4,"43 km ESE of ?funato, Japan",2020-01-17 17:53:46,0,142.1971,38.9463,52.26,1
12174,3,4.3,"84 km E of Hachinohe, Japan",2020-01-17 20:21:34,0,142.4772,40.3638,53.08,1
12175,3,4.0,"191 km ESE of Preobrazheniye, Russia",2020-01-19 22:53:17,0,135.925,42.0509,370.53,1
12176,3,4.6,"6 km S of Hitachi, Japan",2020-01-21 10:17:54,0,140.6589,36.5451,47.81,1
12177,3,4.4,"32 km NW of Miyako, Japan",2020-01-21 19:34:34,0,141.6886,39.8713,69.78,1
12178,3,4.2,"64 km SE of Hasaki, Japan",2020-01-23 16:21:16,0,141.3711,35.3595,20.05,1
12179,3,4.6,"100 km E of Iwaki, Japan",2020-01-24 03:44:31,0,142.0169,37.0208,29.62,1
12180,3,4.7,"Bonin Islands, Japan region",2020-01-24 05:13:37,0,142.7593,27.8417,19.54,1
12181,3,4.6,"Izu Islands, Japan region",2020-01-24 13:28:40,0,142.6561,32.1064,10.0,1
12182,3,4.4,"204 km ENE of Miyako, Japan",2020-01-25 10:37:22,0,144.1981,40.2587,10.0,1
12183,3,4.7,"103 km ESE of Kitaibaraki, Japan",2020-01-25 11:01:20,0,141.855,36.5122,35.0,1
12184,3,4.1,"91 km SE of Kushiro, Japan",2020-01-25 17:44:35,0,145.2255,42.4455,48.08,1
12185,3,4.6,"186 km ESE of Iwaki, Japan",2020-01-25 19:40:44,0,142.8293,36.4477,10.0,1
12186,3,4.5,"57 km ESE of Mutsu, Japan",2020-01-28 10:13:50,0,141.8761,41.14,65.04,1
12187,3,4.3,"eastern Honshu, Japan",2020-01-28 14:59:47,0,141.8846,39.0144,62.59,1
12188,3,4.4,"17 km SE of Hasaki, Japan",2020-01-29 10:32:24,0,140.9488,35.6069,49.32,1
12189,3,4.2,"131 km SE of Ishinomaki, Japan",2020-01-31 12:26:29,0,142.4966,37.6977,30.51,1
12190,3,5.2,"10 km SE of Asahi, Japan",2020-01-31 16:11:21,0,140.7281,35.6513,35.43,1
12191,3,5.3,"2 km SW of Toride, Japan",2020-01-31 17:07:46,0,140.0639,35.884,64.0,1
12192,3,4.7,"10 km ENE of Fujikawaguchiko, Japan",2020-02-02 06:28:08,0,138.7864,35.5343,183.9,1
12193,3,4.5,"Bonin Islands, Japan region",2020-02-02 19:35:12,0,140.3477,27.5885,468.95,1
12194,3,4.3,"97 km ENE of Hachinohe, Japan",2020-02-03 07:10:13,0,142.5502,40.8688,57.6,1
12195,3,4.4,"Bonin Islands, Japan region",2020-02-03 23:37:50,0,142.9893,27.2526,10.0,1
12196,3,4.3,"108 km ESE of Iwaki, Japan",2020-02-04 21:35:13,0,141.9881,36.6368,35.0,1
12197,3,4.5,"Izu Islands, Japan region",2020-02-05 02:50:52,0,142.4885,29.3724,10.0,1
12198,3,4.6,"Bonin Islands, Japan region",2020-02-06 02:24:16,0,142.64,28.4281,10.0,1
12199,3,4.4,"Izu Islands, Japan region",2020-02-06 06:44:12,0,141.8038,32.2397,10.0,1
12200,3,5.3,"106 km NE of Hasaki, Japan",2020-02-06 11:19:56,0,141.8024,36.2822,10.0,1
12201,3,4.3,"80 km ESE of Yamada, Japan",2020-02-08 03:13:59,0,142.8228,39.2206,35.0,1
12202,3,4.6,"66 km S of ?yama, Japan",2020-02-08 21:58:38,0,138.1414,34.0063,14.11,1
12203,3,4.1,"108 km NE of Hasaki, Japan",2020-02-08 22:47:05,0,141.8212,36.2877,19.08,1
12204,3,4.0,"3 km WSW of Omigawa, Japan",2020-02-09 07:36:14,0,140.5842,35.8349,40.41,1
12205,3,4.8,"297 km ESE of Iwaki, Japan",2020-02-10 10:11:07,0,144.123,36.4145,31.84,1
12206,3,4.6,"217 km SSE of Katsuura, Japan",2020-02-10 14:52:17,0,141.3023,33.3608,51.5,1
12207,3,3.2,"5 km E of Machida, Japan",2020-02-10 21:11:44,0,139.5135,35.5343,10.0,1
12208,3,4.5,"12 km ESE of Yonezawa, Japan",2020-02-11 19:14:32,0,140.2501,37.8694,98.69,1
12209,3,4.3,"30 km ESE of Chitose, Japan",2020-02-12 10:36:36,0,142.0219,42.7601,53.59,1
12210,3,5.2,"38 km ESE of Namie, Japan",2020-02-12 10:37:18,0,141.3807,37.3216,77.87,1
12211,3,4.6,"Bonin Islands, Japan region",2020-02-14 01:13:40,0,142.776,28.4619,10.0,1
12212,3,4.5,"Bonin Islands, Japan region",2020-02-14 04:13:25,0,142.7365,28.3824,10.0,1
12213,3,4.7,"Izu Islands, Japan region",2020-02-14 06:22:26,0,142.4704,30.0463,10.0,1
12214,3,4.0,"99 km SE of Shing?, Japan",2020-02-15 06:08:24,0,136.8315,33.1848,386.99,1
12215,3,4.5,"237 km SSE of Kushiro, Japan",2020-02-15 18:52:47,0,144.9676,40.8796,10.0,1
12216,3,5.0,"Bonin Islands, Japan region",2020-02-16 11:18:12,0,142.6677,28.6382,10.0,1
12217,3,4.6,"3 km W of Ry?gasaki, Japan",2020-02-17 03:40:52,0,140.1472,35.8956,56.98,1
12218,3,5.3,"Bonin Islands, Japan region",2020-02-17 12:54:53,0,142.6583,28.6016,10.0,1
12219,3,4.4,"Bonin Islands, Japan region",2020-02-18 13:31:26,0,142.6028,28.5699,10.0,1
12220,3,4.7,"56 km NW of Kushiro, Japan",2020-02-19 15:50:33,0,143.8159,43.284,23.95,1
12221,3,4.5,"12 km NE of ?hara, Japan",2020-02-20 03:53:09,0,140.4729,35.3338,35.0,1
12222,3,4.2,"Bonin Islands, Japan region",2020-02-20 10:30:06,0,143.5252,27.0492,10.0,1
12223,3,4.5,"Bonin Islands, Japan region",2020-02-20 12:33:04,0,142.7387,28.452,10.0,1
12224,3,4.6,"Izu Islands, Japan region",2020-02-20 17:35:35,0,140.4757,29.7617,129.05,1
12225,3,4.3,"Bonin Islands, Japan region",2020-02-20 23:13:59,0,140.3075,27.0308,439.11,1
12226,3,4.9,"Bonin Islands, Japan region",2020-02-22 08:47:04,0,143.6732,27.0302,10.0,1
12227,3,4.1,"47 km SW of ?yama, Japan",2020-02-22 11:47:24,0,137.9287,34.2485,20.21,1
12228,3,4.4,"147 km E of Yamada, Japan",2020-02-22 20:42:15,0,143.654,39.381,10.0,1
12229,3,4.2,"11 km NNW of Kamogawa, Japan",2020-02-23 09:48:54,0,140.0662,35.1977,73.56,1
12230,3,4.7,"187 km SSE of Katsuura, Japan",2020-02-23 10:03:35,0,141.3439,33.685,10.0,1
12231,3,5.1,"Bonin Islands, Japan region",2020-02-23 13:25:40,0,142.785,28.5128,10.0,1
12232,3,4.4,"149 km SSE of Tateyama, Japan",2020-02-23 17:29:19,0,140.6157,33.7852,67.61,1
12233,3,4.6,"Bonin Islands, Japan region",2020-02-24 13:12:06,0,140.202,27.1309,470.91,1
12234,3,4.7,"115 km E of Yamada, Japan",2020-02-25 06:39:47,0,143.2941,39.4197,28.19,1
12235,3,4.2,"82 km E of Namie, Japan",2020-02-25 17:58:58,0,141.9374,37.4571,44.03,1
12236,3,4.1,"54 km ESE of ?funato, Japan",2020-02-26 18:02:44,0,142.2843,38.856,35.0,1
12237,3,4.1,"Bonin Islands, Japan region",2020-02-28 20:29:04,0,140.1894,27.3423,459.48,1
12238,3,4.4,"94 km ESE of Namie, Japan",2020-03-01 00:08:37,0,142.0157,37.2306,40.69,1
12239,3,4.8,"233 km E of Yamada, Japan",2020-03-02 00:47:34,0,144.6548,39.35,10.0,1
12240,3,4.5,"53 km WNW of Kushiro, Japan",2020-03-02 22:43:23,0,143.8296,43.2368,32.0,1
12241,3,4.3,"14 km NNE of Iwaki, Japan",2020-03-03 02:59:43,0,140.939,37.171,55.45,1
12242,3,4.2,"39 km SE of Shizunai-furukawach?, Japan",2020-03-03 03:20:24,0,142.7325,42.098,77.8,1
12243,3,4.0,"27 km E of Hasaki, Japan",2020-03-04 07:25:44,0,141.1343,35.6985,38.22,1
12244,3,4.9,"Bonin Islands, Japan region",2020-03-04 12:46:21,0,142.6483,28.6308,10.0,1
12245,3,4.3,"5 km SSE of Ry?gasaki, Japan",2020-03-07 11:56:54,0,140.2108,35.8554,73.33,1
12246,3,4.5,"Bonin Islands, Japan region",2020-03-07 15:47:51,0,142.623,28.3162,10.0,1
12247,3,4.1,"Bonin Islands, Japan region",2020-03-07 21:39:17,0,140.0037,27.8914,378.55,1
12248,3,4.2,"Izu Islands, Japan region",2020-03-09 03:34:13,0,141.7668,31.3873,10.0,1
12249,3,4.4,"1 km SSW of Fujioka, Japan",2020-03-09 11:56:01,0,139.6415,36.2335,118.36,1
12250,3,4.3,"64 km E of Ishinomaki, Japan",2020-03-10 00:13:34,0,142.0393,38.4076,48.54,1
12251,3,4.5,"Izu Islands, Japan region",2020-03-10 06:39:54,0,141.5858,31.8019,10.0,1
12252,3,4.5,"15 km N of Kakunodatemachi, Japan",2020-03-11 04:04:29,0,140.5913,39.7282,52.22,1
12253,3,4.0,"59 km E of Ishinomaki, Japan",2020-03-11 05:03:39,0,141.9805,38.3565,38.27,1
12254,3,5.3,"26 km NNW of Nanao, Japan",2020-03-12 17:18:46,0,136.878,37.2745,10.0,1
12255,3,4.7,"160 km SSE of Shimoda, Japan",2020-03-13 13:06:41,0,139.5257,33.3101,10.0,1
12256,3,4.1,"36 km E of Shizunai-furukawach?, Japan",2020-03-14 11:05:28,0,142.8144,42.3423,72.5,1
