time,lat,lng,depth,mag,place,country
2021/07/01 17:09:05,47.5443,-92.5947,0.0,3.0,"1 km NW of Parkville, Minnesota",USA
2021/07/03 04:58:09,35.5178333,-118.3781667,6.53,3.47,"13km SE of Bodfish, CA",USA
2021/07/03 06:36:18,35.952,-120.5,10.51,3.09,"9km NW of Parkfield, CA",USA
2021/07/03 08:22:25,34.1333333,-117.48,4.67,3.41,"4km NNW of Fontana, CA",USA
2021/07/03 09:47:11,34.2511667,-117.0985,4.14,3.01,"5km NNE of Running Springs, CA",USA
2021/07/03 10:41:39,35.9495,-120.4993333,10.43,3.15,"8km NW of Parkfield, CA",USA
2021/07/03 16:13:14,44.0468,-105.4071,0.0,3.0,"20 km SSE of Antelope Valley-Crestview, Wyoming",USA
2021/07/03 23:23:51,37.0516667,-120.8746667,5.75,3.74,"2km WSW of Los Banos, CA",USA
2021/07/04 02:18:35,35.9559,-108.3769,5.0,3.1,"24 km SW of Lake Valley, New Mexico",USA
2021/07/04 21:17:42,43.6458,-107.3763,16.55,3.6,"43 km S of Ten Sleep, Wyoming",USA
2021/07/05 20:12:33,43.7542,-105.3793,0.0,3.4,"9 km E of Wright, Wyoming",USA
2021/07/06 02:38:01,35.6815,-117.5335,6.1,3.53,"14km ENE of Ridgecrest, CA",USA
2021/07/06 04:13:15,28.705,-102.6825,10.0,3.1,"107 km SE of Study Butte, Texas",USA
2021/07/06 11:44:40,46.3679,-107.7505,10.0,3.6,"27 km SSE of Melstone, Montana",USA
2021/07/07 13:05:31,31.6004616,-104.2549233,7.288427734,3.1,"54 km NW of Toyah, Texas",USA
2021/07/08 07:36:26,38.5531667,-122.323,10.0,3.58,"11km ESE of Angwin, CA",USA
2021/07/08 19:59:16,43.7676,-105.2856,0.0,3.3,"16 km E of Wright, Wyoming",USA
2021/07/08 21:21:50,43.4553,-105.2728,0.0,3.1,"37 km SSE of Wright, Wyoming",USA
2021/07/08 22:49:48,38.5075,-119.4998333,7.45,6.0,"Antelope Valley, CA",USA
2021/07/08 22:50:14,38.5126667,-119.5021667,7.4,5.03,"32km SE of Markleeville, CA",USA
2021/07/08 22:57:29,38.5228,-119.5018,3.77,3.2,"2 km WNW of Walker, California",USA
2021/07/08 22:59:45,38.5128333,-119.5106667,6.74,4.31,"32km SE of Markleeville, CA",USA
2021/07/08 23:01:01,38.5241667,-119.512,6.77,3.66,"31km SE of Markleeville, CA",USA
2021/07/08 23:03:23,38.4838333,-119.5135,4.46,3.29,"32km ENE of Dardanelle, CA",USA
2021/07/08 23:06:15,38.4541667,-119.5103333,6.04,3.08,"31km ENE of Dardanelle, CA",USA
2021/07/08 23:11:03,38.4746667,-119.5458333,2.91,3.38,"29km ENE of Dardanelle, CA",USA
2021/07/08 23:13:58,38.5056667,-119.5228333,5.15,3.35,"31km SE of Markleeville, CA",USA
2021/07/08 23:21:45,38.4938333,-119.518,8.65,3.03,"32km ENE of Dardanelle, CA",USA
2021/07/08 23:22:09,38.5181667,-119.5288333,4.27,3.04,"30km SE of Markleeville, CA",USA
2021/07/08 23:33:40,38.4796667,-119.5448333,1.58,4.63,"29km ENE of Dardanelle, CA",USA
2021/07/08 23:44:41,38.5528333,-119.5218333,4.36,3.52,"28km ESE of Markleeville, CA",USA
2021/07/08 23:47:43,38.536,-119.5335,4.55,3.76,"28km SE of Markleeville, CA",USA
2021/07/08 23:58:53,38.537,-119.524,5.83,4.24,"29km SE of Markleeville, CA",USA
2021/07/09 00:03:18,38.5365,-119.5353333,2.81,3.64,"28km SE of Markleeville, CA",USA
2021/07/09 00:05:21,38.4563333,-119.4825,4.79,3.92,"31km NW of Bridgeport, CA",USA
2021/07/09 00:27:46,38.4781667,-119.5103333,4.81,4.41,"32km ENE of Dardanelle, CA",USA
2021/07/09 00:51:17,38.5363333,-119.5258333,4.11,3.1,"29km SE of Markleeville, CA",USA
2021/07/09 00:59:07,38.472,-119.5313333,1.66,3.31,"30km ENE of Dardanelle, CA",USA
2021/07/09 01:09:09,31.67517052,-104.404867,7.314135742,3.4,"55 km S of Whites City, New Mexico",USA
2021/07/09 01:46:00,38.5086667,-119.5343333,3.71,4.55,"30km SE of Markleeville, CA",USA
2021/07/09 01:58:49,38.5125,-119.539,2.45,3.19,"30km SE of Markleeville, CA",USA
2021/07/09 03:48:15,38.5385,-119.5331667,3.34,3.0,"28km SE of Markleeville, CA",USA
2021/07/09 04:03:02,38.5173333,-119.5386667,-2.09,3.3,"30km SE of Markleeville, CA",USA
2021/07/09 04:03:58,38.514,-119.5486667,0.85,3.19,"29km SE of Markleeville, CA",USA
2021/07/09 04:20:33,38.5096667,-119.4825,6.79,3.01,"33km SSW of Smith Valley, NV",USA
2021/07/09 05:04:18,38.5291667,-119.512,5.7,4.06,"30km SE of Markleeville, CA",USA
2021/07/09 05:10:35,38.5426667,-119.5293333,3.92,4.34,"28km SE of Markleeville, CA",USA
2021/07/09 05:43:55,38.5393333,-119.5386667,4.64,3.57,"28km SE of Markleeville, CA",USA
2021/07/09 06:42:19,38.4791667,-119.5396667,1.73,3.12,"30km ENE of Dardanelle, CA",USA
2021/07/09 09:13:49,38.5493333,-119.466,0.67,3.55,"28km SSW of Smith Valley, NV",USA
2021/07/09 09:16:17,38.5456667,-119.4666667,0.99,3.41,"29km SSW of Smith Valley, NV",USA
2021/07/09 09:38:17,38.5281667,-119.5228333,6.12,3.41,"30km SE of Markleeville, CA",USA
2021/07/09 09:45:17,38.5486667,-119.5071667,6.09,3.39,"30km ESE of Markleeville, CA",USA
2021/07/09 11:48:56,38.4569,-119.5271,5.0,3.0,"7 km SW of Walker, California",USA
2021/07/09 11:49:18,38.54,-119.4678333,1.34,3.32,"29km SSW of Smith Valley, NV",USA
2021/07/09 12:15:05,44.3464,-116.1312,5.43,3.1,"6 km NNW of Smiths Ferry, Idaho",USA
2021/07/09 21:09:37,38.498,-119.5448333,2.01,3.07,"30km SE of Markleeville, CA",USA
2021/07/09 22:59:50,38.536,-119.522,5.02,3.14,"29km SE of Markleeville, CA",USA
2021/07/10 00:18:33,38.5391667,-119.4775,0.22,3.06,"30km SSW of Smith Valley, NV",USA
2021/07/10 01:21:01,38.5318333,-119.5535,2.47,3.76,"28km SE of Markleeville, CA",USA
2021/07/10 01:57:33,38.4993333,-119.5056667,5.61,3.02,"33km SE of Markleeville, CA",USA
2021/07/10 02:48:45,38.4985,-119.5403333,2.67,3.57,"31km SE of Markleeville, CA",USA
2021/07/10 14:05:12,38.1997,-117.7673,10.6,3.6,"36 km SE of Mina, Nevada",USA
2021/07/11 01:27:48,38.4751667,-119.5431667,1.96,3.11,"29km ENE of Dardanelle, CA",USA
2021/07/11 06:09:04,38.5151667,-119.5275,5.04,3.07,"30km SE of Markleeville, CA",USA
2021/07/11 12:35:42,38.5198333,-119.5393333,0.67,3.26,"29km SE of Markleeville, CA",USA
2021/07/12 03:43:34,40.3746667,-124.9568333,5.94,3.39,"57km W of Petrolia, CA",USA
2021/07/12 13:44:29,36.2717,-106.7838,10.0,3.0,"4 km NNE of Capulin, New Mexico",USA
2021/07/12 15:33:35,36.2272,-106.7485,13.26,4.2,"5 km E of Capulin, New Mexico",USA
2021/07/12 16:06:14,36.2316,-106.7715,10.0,3.7,"3 km E of Capulin, New Mexico",USA
2021/07/12 17:03:58,37.0539,-97.9971,5.0,3.0,"7 km NNE of Manchester, Oklahoma",USA
2021/07/12 18:57:46,43.5523,-105.4101,0.0,3.0,"23 km SSE of Wright, Wyoming",USA
2021/07/13 17:28:15,47.6424,-92.5242,0.0,3.0,"13 km NNE of Parkville, Minnesota",USA
2021/07/14 03:46:14,38.5486667,-119.4605,2.03,3.89,"28km SSW of Smith Valley, NV",USA
2021/07/14 08:43:31,38.5401667,-119.5363333,4.32,3.19,"28km SE of Markleeville, CA",USA
2021/07/15 14:18:29,38.5218333,-119.485,4.8,3.77,"32km SSW of Smith Valley, NV",USA
2021/07/15 15:32:06,45.8491,-106.6918,0.0,3.4,Eastern Montana,USA
2021/07/16 12:54:41,44.4506667,-110.3495,6.92,3.01,"64 km ESE of West Yellowstone, Montana",USA
2021/07/16 14:12:51,44.4508333,-110.3451667,7.2,3.13,"64 km ESE of West Yellowstone, Montana",USA
2021/07/16 17:48:33,30.0852,-79.3251,0.0,3.9,"186 km ENE of Flagler Beach, Florida",USA
2021/07/16 19:44:20,44.4503333,-110.3453333,7.08,3.17,"64 km ESE of West Yellowstone, Montana",USA
2021/07/16 20:09:13,38.1771,-117.7982,7.2,3.0,"36 km SE of Mina, Nevada",USA
2021/07/17 00:32:54,38.4795,-119.5143333,4.92,3.13,"32km ENE of Dardanelle, CA",USA
2021/07/17 00:44:54,38.5363333,-119.4601667,2.04,3.41,"29km SSW of Smith Valley, NV",USA
2021/07/17 00:45:35,44.4621667,-110.3443333,6.38,3.63,"63 km SSE of Mammoth, Wyoming",USA
2021/07/17 03:57:54,31.36774275,-103.0816299,4.126342773,3.1,"13 km N of Coyanosa, Texas",USA
2021/07/17 09:49:10,38.5495,-119.469,3.15,3.52,"28km SSW of Smith Valley, NV",USA
2021/07/18 05:36:10,44.2827,-115.1633,10.0,3.2,"19 km WNW of Stanley, Idaho",USA
2021/07/18 06:46:12,40.3235,-124.4255,30.91,5.12,"12km W of Petrolia, CA",USA
2021/07/18 13:24:10,38.4241667,-119.4703333,5.44,3.6,"28km NW of Bridgeport, CA",USA
2021/07/19 11:23:25,32.07124808,-103.7191823,7.828295898,4.0,"37 km ESE of Malaga, New Mexico",USA
2021/07/19 19:58:10,38.4625,-119.4761667,5.47,3.03,"31km NW of Bridgeport, CA",USA
2021/07/20 20:50:02,43.6224,-105.21,0.0,4.0,"26 km ESE of Wright, Wyoming",USA
2021/07/21 03:50:11,38.5143333,-119.5108333,5.85,3.09,"32km SE of Markleeville, CA",USA
2021/07/21 10:05:30,40.2773333,-124.4131667,35.38,4.35,"12km WSW of Petrolia, CA",USA
2021/07/21 12:04:18,38.1569,-118.2405,7.7,3.9,"28 km SSW of Mina, Nevada",USA
2021/07/21 17:19:01,29.16412354,-97.6216682,4.866495768,3.1,"11 km S of Smiley, Texas",USA
2021/07/21 23:33:38,38.5145,-119.5325,4.99,3.24,"30km SE of Markleeville, CA",USA
2021/07/22 09:23:17,35.12183333,-95.34,7.55,3.34,"2 km E of Quinton, Oklahoma",USA
2021/07/22 17:15:27,47.5118,-92.8181,0.0,3.2,"3 km NW of Buhl, Minnesota",USA
2021/07/23 16:37:25,45.8834,-106.7337,0.0,3.1,"8 km W of Colstrip, Montana",USA
2021/07/23 19:47:49,38.4708333,-119.4941667,7.67,3.17,"33km ENE of Dardanelle, CA",USA
2021/07/24 05:34:46,38.1729,-116.7154,1.0,3.8,"46 km ENE of Tonopah, Nevada",USA
2021/07/24 05:36:35,38.1716,-116.728,0.9,3.0,"45 km ENE of Tonopah, Nevada",USA
2021/07/24 08:08:43,28.52874756,-98.63913143,4.03503418,3.2,"11 km NW of Tilden, Texas",USA
2021/07/24 20:06:42,43.5497,-105.2193,0.0,3.2,"31 km SE of Wright, Wyoming",USA
2021/07/26 01:21:52,39.6683333,-122.8501667,4.67,3.16,"11km W of Alder Springs, CA",USA
2021/07/26 08:21:18,35.2038333,-118.5116667,5.5,3.21,"10km NW of Tehachapi, CA",USA
2021/07/26 20:01:56,43.6791,-105.3542,0.0,3.2,"13 km SE of Wright, Wyoming",USA
2021/07/26 21:40:11,38.5215,-119.4985,4.67,3.28,"32km SE of Markleeville, CA",USA
2021/07/28 00:24:02,25.9291,-109.8103,10.0,4.2,"47 km W of Las Grullas Margen Derecha, Mexico",USA
2021/07/28 10:51:09,38.5555,-123.0123333,5.78,3.05,"6km NNW of Guerneville, CA",USA
2021/07/28 14:14:20,38.2298333,-119.3795,10.7,3.18,"13km WSW of Bridgeport, CA",USA
2021/07/28 14:58:53,44.3811,-105.7619,0.0,3.0,"22 km WNW of Gillette, Wyoming",USA
2021/07/28 15:07:31,35.78,-120.3323333,8.53,3.4,"7km NNW of Cholame, CA",USA
2021/07/28 15:28:04,31.60871654,-104.2582124,6.260107422,4.3,"54 km NW of Toyah, Texas",USA
2021/07/28 23:50:23,38.567,-119.4621667,1.19,3.28,"26km SSW of Smith Valley, NV",USA
2021/07/29 00:08:04,31.60595909,-104.2581918,6.877099609,3.3,"54 km NW of Toyah, Texas",USA
2021/07/29 12:57:47,39.7318,-98.3726,5.0,3.3,"11 km SSE of Esbon, Kansas",USA
2021/07/29 14:23:29,38.0392,-118.6142,10.3,3.5,"27 km NNW of Benton, California",USA
2021/07/31 00:59:29,34.0356667,-117.212,14.55,3.05,"4km SW of Redlands, CA",USA
2021/07/31 15:15:56,38.816,-122.7895,3.47,3.17,"5km NNW of The Geysers, CA",USA
2021/07/31 15:39:20,27.5909,-111.497,10.0,5.5,"60 km SW of San Carlos, Mexico",USA
2021/07/31 20:30:24,31.61057225,-104.2549985,6.671435547,3.4,"54 km NW of Toyah, Texas",USA
2021/07/31 21:19:12,30.4525,-109.12,10.0,5.2,"17 km W of Bavispe, Mexico",USA
2021/07/31 22:55:21,31.14857758,-103.2524337,3.81784668,3.1,"20 km WSW of Coyanosa, Texas",USA
2021/08/02 03:50:45,42.9946,-105.933,9.72,3.8,"12 km NW of Rolling Hills, Wyoming",USA
2021/08/02 04:22:53,31.60152414,-104.2707994,6.697143555000001,3.0,"55 km NW of Toyah, Texas",USA
2021/08/02 08:50:25,32.2345,-115.0723333,16.31,3.13,"7km SSE of Guadalupe Victoria, B.C., MX",USA
2021/08/02 13:45:48,44.5059,-115.202,16.64,3.0,"38 km NNW of Stanley, Idaho",USA
2021/08/02 18:10:55,31.15497923,-103.2390292,3.45793457,3.1,"19 km WSW of Coyanosa, Texas",USA
2021/08/02 18:28:54,39.6703333,-122.8623333,7.64,3.66,"12km W of Alder Springs, CA",USA
2021/08/02 21:49:59,31.66765593,-104.3943022,6.157275391,3.2,"56 km S of Whites City, New Mexico",USA
2021/08/03 16:58:00,38.57,-119.4583333,-0.3,3.26,"26km SSW of Smith Valley, NV",USA
2021/08/03 18:55:00,37.9176667,-118.5555,6.69,3.26,"41km NNE of Toms Place, CA",USA
2021/08/03 19:15:10,43.785,-105.3998,0.0,3.2,"8 km ENE of Wright, Wyoming",USA
2021/08/03 19:20:43,45.8043,-106.5515,0.0,3.0,"10 km SSE of Colstrip, Montana",USA
2021/08/04 05:31:15,36.2833,-113.3928,5.0,3.1,"63 km W of Supai, Arizona",USA
2021/08/04 17:21:38,47.4638,-92.9826,0.0,3.1,no data,USA
2021/08/04 20:23:40,36.4635,-98.76016667,8.49,3.08,"16 km SE of Waynoka, Oklahoma",USA
2021/08/05 00:46:34,31.6606,-108.6892,17.41,3.1,"31 km SSW of Playas, New Mexico",USA
2021/08/05 06:51:30,33.7553333,-116.9853333,17.42,3.12,"2km NW of Hemet, CA",USA
2021/08/05 13:33:07,31.7423,-108.7085,15.75,3.6,"24 km SSE of Animas, New Mexico",USA
2021/08/05 15:31:02,31.6173,-108.7189,19.05,3.3,"37 km SSW of Playas, New Mexico",USA
2021/08/06 14:37:45,35.0406667,-119.0836667,7.98,3.39,"18km NW of Grapevine, CA",USA
2021/08/07 01:17:16,32.3533333,-115.3018333,19.88,3.45,"10km W of Delta, B.C., MX",USA
2021/08/08 04:17:09,31.65086712,-104.2822082,6.979931641,3.5,"58 km S of Whites City, New Mexico",USA
2021/08/08 04:17:30,31.6407565,-104.2821299,7.494091797,3.2,"58 km NW of Toyah, Texas",USA
2021/08/08 10:40:00,40.3226667,-124.3578333,27.93,3.1,"6km W of Petrolia, CA",USA
2021/08/08 19:55:18,30.1465,-79.6066,0.0,3.9,"163 km E of Saint Augustine Beach, Florida",USA
2021/08/08 20:02:44,43.8107,-105.2992,0.0,3.1,"16 km ENE of Wright, Wyoming",USA
2021/08/09 12:24:40,35.48492432,-100.2730619,6.871785482,3.5,"4 km N of Wheeler, Texas",USA
2021/08/09 19:29:31,39.7204,-98.3878,5.0,3.5,Kansas,USA
2021/08/10 10:06:36,31.67771045,-104.4030059,7.391259766,3.0,"55 km S of Whites City, New Mexico",USA
2021/08/10 17:18:25,47.5199,-92.8787,0.0,3.0,"3 km N of Chisholm, Minnesota",USA
2021/08/10 18:34:21,30.2812,-109.1454,15.73,3.1,"19 km WNW of Huachinera, Mexico",USA
2021/08/10 21:12:12,44.3105,-105.7465,0.0,3.1,"19 km W of Gillette, Wyoming",USA
2021/08/12 17:22:43,47.5571,-92.5464,0.0,3.1,"3 km NE of Parkville, Minnesota",USA
2021/08/12 22:48:36,31.7487,-108.6397,18.25,3.3,"21 km SSW of Playas, New Mexico",USA
2021/08/13 02:33:41,38.5101667,-119.554,3.07,3.16,"29km SE of Markleeville, CA",USA
2021/08/13 11:57:17,35.8766667,-84.8981667,0.03,3.09,"4 km SSW of Crab Orchard, Tennessee",USA
2021/08/13 11:57:34,35.9163333,-84.8531667,0.17,4.3,"2 km ENE of Crab Orchard, Tennessee",USA
2021/08/13 16:01:57,43.8125,-105.355,0.0,3.2,Wyoming,USA
2021/08/13 18:52:04,31.67486805,-104.4159001,7.494091797,3.4,"55 km S of Whites City, New Mexico",USA
2021/08/14 17:44:53,37.0381,-97.8453,9.91,3.0,"5 km SSE of Bluff City, Kansas",USA
2021/08/15 14:56:21,32.07401474,-103.7116181,7.828295898,3.2,"37 km ESE of Malaga, New Mexico",USA
2021/08/16 18:59:38,34.14,-116.443,4.38,3.06,"3km NNW of Yucca Valley, CA",USA
2021/08/17 04:19:53,42.7407,-107.7558,0.0,3.0,"27 km NNE of Jeffrey City, Wyoming",USA
2021/08/17 10:09:46,36.4586667,-120.497,15.64,3.03,"16km ENE of New Idria, CA",USA
2021/08/17 20:02:29,43.7824,-105.4828,0.0,3.3,"3 km NNE of Wright, Wyoming",USA
2021/08/18 12:33:54,30.3454,-109.1897,10.1,4.1,"23 km NNE of Villa Hidalgo, Mexico",USA
2021/08/18 21:45:14,33.0733333,-115.9598333,7.07,3.98,"18km ESE of Ocotillo Wells, CA",USA
2021/08/18 21:50:22,33.0748333,-115.9675,3.84,3.84,"17km ESE of Ocotillo Wells, CA",USA
2021/08/19 04:29:46,33.071,-115.9626667,2.99,3.37,"18km ESE of Ocotillo Wells, CA",USA
2021/08/19 05:23:53,39.1265,-119.6632,11.3,3.3,"9 km ESE of Carson City, Nevada",USA
2021/08/20 17:00:28,44.7905,-110.9323333,9.42,3.05,"19 km NE of West Yellowstone, Montana",USA
2021/08/20 18:01:33,40.3195,-124.3501667,28.0,3.08,"6km W of Petrolia, CA",USA
2021/08/21 19:54:46,36.772,-121.374,9.34,3.1,"5km S of Ridgemark, CA",USA
2021/08/21 20:22:01,38.5533333,-119.4293333,-1.53,3.07,"27km SSW of Smith Valley, NV",USA
2021/08/21 21:20:55,31.67814536,-104.4067782,6.825683594,3.0,"55 km S of Whites City, New Mexico",USA
2021/08/21 22:56:40,38.5301667,-119.53,2.06,3.17,"29km SE of Markleeville, CA",USA
2021/08/22 03:50:51,38.5451667,-119.4573333,3.08,3.1,"28km SSW of Smith Valley, NV",USA
2021/08/22 10:42:51,36.687,-97.691,5.0,3.55,"9 km ESE of Jefferson, Oklahoma",USA
2021/08/22 13:02:54,35.111,-95.335,7.24,3.4,"3 km ESE of Quinton, Oklahoma",USA
2021/08/22 19:02:52,43.698,-105.3002,0.0,3.1,"16 km ESE of Wright, Wyoming",USA
2021/08/23 02:58:44,25.1223,-109.3145,10.0,4.4,"59 km SSW of Topolobampo, Mexico",USA
2021/08/23 08:20:42,38.537,-119.4831667,6.6,3.05,"30km SSW of Smith Valley, NV",USA
2021/08/23 14:57:23,33.139,-115.6413333,7.16,4.04,"12km N of Westmorland, CA",USA
2021/08/24 08:16:05,42.95,-109.4807,5.0,3.1,"29 km NE of Boulder, Wyoming",USA
2021/08/24 15:23:45,35.11116667,-95.3725,6.62,3.73,"1 km S of Quinton, Oklahoma",USA
2021/08/25 18:01:04,43.8062,-105.2534,0.0,3.4,"20 km ENE of Wright, Wyoming",USA
2021/08/27 01:47:25,38.5558333,-119.4195,0.71,3.5,"26km SSW of Smith Valley, NV",USA
2021/08/27 04:47:44,38.5663333,-119.4211667,-1.92,4.37,"25km SSW of Smith Valley, NV",USA
2021/08/27 07:04:59,38.5638333,-119.4278333,-1.9,3.06,"26km SSW of Smith Valley, NV",USA
2021/08/27 12:34:51,35.5151667,-118.3791667,5.01,4.0,"13km SE of Bodfish, CA",USA
2021/08/27 15:49:29,46.8485,-76.5006,14.41,3.3,"55 km NW of Saint-Boniface, Canada",USA
2021/08/28 00:56:22,32.4223333,-115.2283333,4.96,3.1,"8km NNW of Delta, B.C., MX",USA
2021/08/28 15:55:02,46.8927,-112.5158,11.35,3.0,"14 km ESE of Lincoln, Montana",USA
2021/08/29 02:31:15,38.5498333,-119.4205,2.46,3.33,"27km SSW of Smith Valley, NV",USA
2021/08/29 06:23:04,38.1632,-117.8802,7.7,3.4,"32 km SE of Mina, Nevada",USA
2021/08/29 13:23:31,38.5461667,-119.4153333,2.57,3.41,"27km SSW of Smith Valley, NV",USA
2021/08/30 23:11:42,32.6071667,-115.5223333,11.56,3.24,"6km ENE of Progreso, B.C., MX",USA
2021/08/31 08:01:11,40.2815,-124.4008333,32.36,4.0,"11km WSW of Petrolia, CA",USA
2021/08/31 08:01:24,40.2713333,-124.3945,28.15,3.55,"11km WSW of Petrolia, CA",USA
2021/08/31 09:50:07,35.5183333,-118.3801667,6.6,3.12,"13km SE of Bodfish, CA",USA
2021/08/31 13:33:23,31.67122709,-104.4104836,6.979931641,3.5,"56 km S of Whites City, New Mexico",USA
2021/08/31 16:09:56,36.5781667,-121.1828333,8.54,4.05,"6km NW of Pinnacles, CA",USA
2021/08/31 17:21:09,40.8826,-114.974,7.48,4.7,"25 km S of Wells, Nevada",USA
2021/09/01 15:26:03,35.12083333,-95.34183333,7.16,3.04,"2 km E of Quinton, Oklahoma",USA
2021/09/01 20:35:04,40.8388,-115.0776,14.0,3.0,"31 km SSW of Wells, Nevada",USA
2021/09/03 00:42:59,31.66449088,-104.3861998,6.311523438,3.3,"56 km S of Whites City, New Mexico",USA
2021/09/03 01:31:49,31.67049618,-104.3814083,6.157275391,3.0,"56 km S of Whites City, New Mexico",USA
2021/09/03 05:41:15,31.66531969,-104.4002024,6.825683594,4.3,"56 km S of Whites City, New Mexico",USA
2021/09/03 05:44:20,39.1465,-123.118,9.21,3.78,"4km ENE of Talmage, CA",USA
2021/09/03 14:55:52,44.3184,-115.2021,13.62,3.4,"23 km WNW of Stanley, Idaho",USA
2021/09/03 16:08:15,47.5353,-92.5209,0.0,3.2,"1 km NE of Virginia, Minnesota",USA
2021/09/04 10:19:07,38.1581,-118.2498,7.3,3.5,"28 km SSW of Mina, Nevada",USA
2021/09/04 23:08:12,30.99038304,-103.5388591,4.897583008,3.1,"19 km E of Balmorhea, Texas",USA
2021/09/05 05:27:45,39.143,-123.1191667,9.8,3.69,"4km ENE of Talmage, CA",USA
2021/09/05 19:04:59,43.6592,-105.2017,0.0,3.2,"25 km ESE of Wright, Wyoming",USA
2021/09/05 23:39:22,36.15,-118.0653333,2.63,3.31,"16km SSW of Olancha, CA",USA
2021/09/06 04:38:36,31.66689443,-104.3695343,6.157275391,3.4,"56 km S of Whites City, New Mexico",USA
2021/09/06 14:52:35,31.61179999,-104.2402137,6.542895508,3.3,"53 km NW of Toyah, Texas",USA
2021/09/06 22:34:24,38.815,-122.8158333,2.27,3.11,"7km NW of The Geysers, CA",USA
2021/09/07 03:05:37,32.1194458,-102.1707079,7.116333008,3.7,"16 km NNW of Midland, Texas",USA
2021/09/07 18:39:58,31.66710562,-104.3724967,6.131567383,3.1,"56 km S of Whites City, New Mexico",USA
2021/09/08 17:01:31,44.2366667,-110.785,4.66,3.22,"44 km ENE of Warm River, Idaho",USA
2021/09/08 18:00:11,44.234,-110.7843333,10.61,3.03,"44 km ENE of Warm River, Idaho",USA
2021/09/08 21:17:52,32.4086667,-115.2058333,16.62,3.01,"6km NNW of Delta, B.C., MX",USA
2021/09/08 21:42:09,38.2882,-116.0115,4.1,3.3,"75 km NNW of Rachel, Nevada",USA
2021/09/08 22:02:05,31.67167072,-104.3773813,6.080151367,4.3,"55 km S of Whites City, New Mexico",USA
2021/09/09 14:27:54,38.5571667,-119.4175,2.89,3.41,"26km SSW of Smith Valley, NV",USA
2021/09/09 17:10:12,47.5745,-92.7125,0.0,3.0,"6 km NNE of Kinney, Minnesota",USA
2021/09/09 21:57:56,40.2705,-124.3813333,32.83,4.47,"10km SW of Petrolia, CA",USA
2021/09/10 11:34:35,31.67295312,-104.3924655,6.542895508,3.1,"55 km S of Whites City, New Mexico",USA
2021/09/10 17:23:46,47.5768,-92.604,0.0,3.0,"5 km NNE of Mountain Iron, Minnesota",USA
2021/09/10 17:37:50,44.2633,-114.9888,17.11,3.1,"6 km NW of Stanley, Idaho",USA
2021/09/10 22:30:41,44.2715,-115.0741,10.0,3.2,"12 km WNW of Stanley, Idaho",USA
2021/09/10 23:03:15,38.1677,-117.8386,7.9,3.4,"34 km SE of Mina, Nevada",USA
2021/09/10 23:06:26,44.3529,-115.1893,10.0,3.3,"25 km NW of Stanley, Idaho",USA
2021/09/11 13:07:11,38.753,-97.02,5.0,3.1,"7 km SW of Woodbine, Kansas",USA
2021/09/11 18:52:28,43.5447,-105.2482,0.0,3.0,"30 km SE of Wright, Wyoming",USA
2021/09/11 22:37:02,44.2618,-115.0253,10.0,3.1,"8 km NW of Stanley, Idaho",USA
2021/09/12 11:26:41,32.76672363,-100.6604897,7.874430339,3.6,"17 km NNE of Hermleigh, Texas",USA
2021/09/12 13:30:08,31.61274738,-104.2348409,6.74855957,3.8,"53 km NW of Toyah, Texas",USA
2021/09/12 15:18:51,38.1899,-117.7495,8.0,3.7,"38 km SE of Mina, Nevada",USA
2021/09/12 18:05:57,44.288,-115.0544,10.0,3.2,"12 km NW of Stanley, Idaho",USA
2021/09/12 23:20:21,31.76405005,-103.8328873,6.902807617,3.0,"23 km WNW of Mentone, Texas",USA
2021/09/13 04:04:58,36.2423333,-89.41,9.36,3.28,"7 km ESE of Ridgely, Tennessee",USA
2021/09/13 04:45:12,38.1469,-117.9332,11.0,3.0,"31 km SSE of Mina, Nevada",USA
2021/09/13 09:27:15,37.4346,-102.925,15.97,3.7,"9 km NW of Pritchett, Colorado",USA
2021/09/13 14:59:35,34.2278333,-118.8976667,2.41,3.62,"5km NNW of Thousand Oaks, CA",USA
2021/09/14 07:38:52,36.2965,-120.5926667,16.6,3.79,"15km SSE of New Idria, CA",USA
2021/09/15 12:29:44,38.4188333,-119.5606667,6.26,3.55,"25km ENE of Dardanelle, CA",USA
2021/09/15 17:13:05,47.5334,-92.6733,0.0,3.0,"3 km W of Mountain Iron, Minnesota",USA
2021/09/17 11:42:48,32.27325439,-102.202863,5.600138346,3.4,"30 km E of McKinney Acres, Texas",USA
2021/09/17 12:51:58,32.4136667,-115.2061667,10.89,3.72,"7km N of Delta, B.C., MX",USA
2021/09/17 16:27:49,47.4719,-92.5245,0.0,3.1,"1 km NE of Eveleth, Minnesota",USA
2021/09/18 02:58:34,33.8313333,-118.2636667,11.86,4.28,"2km E of Carson, CA",USA
2021/09/18 19:20:31,38.5468333,-119.4986667,6.82,3.97,"30km SSW of Smith Valley, NV",USA
2021/09/18 22:27:01,31.59675394,-104.0007506,7.314135742,4.1,"36 km NNW of Toyah, Texas",USA
2021/09/19 00:09:14,37.7285,-121.991,7.08,3.1,"6km WNW of Dublin, CA",USA
2021/09/19 04:18:15,44.3347,-115.1247,10.0,4.0,"19 km NW of Stanley, Idaho",USA
2021/09/19 04:22:14,44.3196,-115.1476,10.0,3.3,"20 km NW of Stanley, Idaho",USA
